"","Fishing_ISO3","Year","Total_fished","disp_fished","unequal_fish","unequal_fish_hs","unequal_fishing_in_waters","rev_fish","rev_fishing_in_waters","unequal_fish_eez","prop_disp","prop_unequal_disp","prop_rev_disp"
"4609","MUS",2007,8324.9889,NA,NA,NA,15785.57264218,NA,NA,NA,NA,NA,NA
"4610","MUS",2008,6871.1838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4611","MUS",2009,7855.9761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4612","MUS",2010,7365.9967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4613","MUS",2011,7293.0021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4614","MUS",2012,6352.9986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4615","MUS",2013,7753.1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4616","MUS",2014,14694.4022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4617","MUS",2015,15504.9943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4618","MYS",1976,482383.1957,NA,NA,NA,230372.3857511,NA,3419.8860836,NA,NA,NA,NA
"4619","MYS",1977,569897.1885,NA,NA,NA,147023.3019529,NA,3997.9189588,NA,NA,NA,NA
"4620","MYS",1978,626319.1877,NA,NA,NA,142118.519007,NA,5397.463988,NA,NA,NA,NA
"4621","MYS",1979,629462.5883,NA,NA,NA,131505.3429967,NA,5827.381653,NA,NA,NA,NA
"4622","MYS",1980,611794.6004,NA,NA,NA,111190.255,NA,NA,NA,NA,NA,NA
"4623","MYS",1981,722230.5965,NA,NA,NA,128289.3395,NA,NA,NA,NA,NA,NA
"4624","MYS",1982,663111.17223,12500.33383,12500.33383,12500.33383,134425.1286,NA,NA,0,0.0188510378854909,1,NA
"4625","MYS",1983,728352.40101,23762.09331,23762.09331,23762.09331,136752.336,NA,NA,0,0.0326244456351751,1,NA
"4626","MYS",1984,716476.63456,37595.37356,37595.37356,37595.37356,139406.5023,NA,NA,0,0.0524725744658623,1,NA
"4627","MYS",1985,731636.39799,57709.92399,57709.92399,57709.92399,144175.0809,NA,NA,0,0.0788778745132753,1,NA
"4628","MYS",1986,754892.39088,74471.91508,74471.91508,74471.91508,163555.2182,NA,NA,0,0.0986523589053347,1,NA
"4629","MYS",1987,833277.41905,95556.23895,95556.23895,95556.23895,181793.0838,NA,NA,0,0.114675181116682,1,NA
"4630","MYS",1988,798436.41727,91722.80757,91722.80757,91722.80757,168465.5948,NA,NA,0,0.114878036104136,1,NA
"4631","MYS",1989,840456.63274,87501.27294,87501.27294,87501.27294,249910.3869,NA,NA,0,0.104111585930061,1,NA
"4632","MYS",1990,931774.60814,93790.35524,93790.35524,93790.35524,254248.7673,NA,NA,0,0.1006577711183,1,NA
"4633","MYS",1991,899840.20823,96135.86823,96135.86823,96135.86823,267233.7401,NA,NA,0,0.10683659982154,1,NA
"4634","MYS",1992,1007893.4079,107335.7699,107335.7699,107335.7699,292880.1074,NA,NA,0,0.10649516016147,1,NA
"4635","MYS",1993,1031057.2123,109729.0966,109729.0966,109729.0966,305528.1486,NA,NA,0,0.106423867939612,1,NA
"4636","MYS",1994,1055448.2164,103378.9905,103378.9905,103378.9905,292942.7356,NA,NA,0,0.0979479513003609,1,NA
"4637","MYS",1995,1100744.0169,107473.3549,107473.3549,107473.3549,302416.1172,NA,NA,0,0.0976370102857109,1,NA
"4638","MYS",1996,1106787.011,117264.4978,117264.4978,117264.4978,295677.4033701,NA,NA,0,0.10595037404175,1,NA
"4639","MYS",1997,1115162.019,133777.6148,133777.6148,133777.6148,282981.0907221,NA,NA,0,0.119962492015252,1,NA
"4640","MYS",1998,1137291.2132,125837.5062,125837.5062,125837.5062,282284.88314989,NA,NA,0,0.110646688147647,1,NA
"4641","MYS",1999,1241220.21,151338.774,151338.774,151338.774,1357929.1310882,NA,NA,0,0.121927416892447,1,NA
"4642","MYS",2000,1276660.4233,161300.5263,161300.5263,161300.5263,1370906.2279784,NA,NA,0,0.126345677641561,1,NA
"4643","MYS",2001,1220988.2159,148225.3969,148225.3969,148225.3969,1295578.53,NA,NA,0,0.121397893091656,1,NA
"4644","MYS",2002,1265456.9679,160708.0069,160708.0069,160708.0069,1327466.592,NA,NA,0,0.126996026713332,1,NA
"4645","MYS",2003,1277393.4224,133694.9714,133694.9714,133694.9714,1345768.174,NA,NA,0,0.10466232959679,1,NA
"4646","MYS",2004,1327603.8489,149446.9209,149446.9209,149446.9209,1327888.797,NA,NA,0,0.112568912046938,1,NA
"4647","MYS",2005,1204316.0052,122865.5732,122865.5732,122865.5732,1303201.839,NA,NA,0,0.102021041545151,1,NA
"4648","MYS",2006,1277404.0081,149505.8831,149505.8831,149505.8831,1166201.5,NA,NA,0,0.117038839828265,1,NA
"4649","MYS",2007,1377355.0142,177546.0032,177546.0032,177546.0032,1040770.803,NA,NA,0,0.128903587941794,1,NA
"4650","MYS",2008,1388883.0272,191953.1252,191953.1252,191953.1252,742676.7369,NA,NA,0,0.138206833434331,1,NA
"4651","MYS",2009,1389201.0274,180581.3644,180581.3644,180581.3644,761402.3847,NA,NA,0,0.12998936859266,1,NA
"4652","MYS",2010,1423583.0048,183504.0158,183504.0158,183504.0158,771651.1708,NA,NA,0,0.128902926756828,1,NA
"4653","MYS",2011,1369366.9835,178470.8825,178470.8825,178470.8825,761269.0416,NA,NA,0,0.130330937323932,1,NA
"4654","MYS",2012,1460259.0248,191185.9078,191185.9078,191185.9078,747855.0616,NA,NA,0,0.130926023775943,1,NA
"4655","MYS",2013,1471154.0086,197533.6386,197533.6386,197533.6386,777818.7977,NA,NA,0,0.134271216640316,1,NA
"4656","MYS",2014,1452800.2128,191104.1658,191104.1658,191104.1658,748795.4694,NA,NA,0,0.131541945077006,1,NA
"4657","MYS",2015,1468739.3872,182290.5512,182290.5512,182290.5512,740407.7005,NA,NA,0,0.124113612522858,1,NA
"4658","MYT",1976,500.0009,NA,NA,NA,413.155117606,NA,132.8402528,NA,NA,NA,NA
"4659","MYT",1977,500.0008,NA,NA,NA,1226.647263049,NA,272.5166732,NA,NA,NA,NA
"4660","MYT",1978,600.0009,NA,NA,NA,34.02130639,NA,NA,NA,NA,NA,NA
"4661","MYT",1979,600.0009,NA,NA,NA,32.94081866,NA,NA,NA,NA,NA,NA
"4662","MYT",1980,742.0012,NA,NA,NA,33.74224475,NA,NA,NA,NA,NA,NA
"4663","MYT",1981,516.001,NA,NA,NA,9.820160776,NA,NA,NA,NA,NA,NA
"4664","MYT",1982,420.0007,NA,NA,NA,21.57582475,NA,NA,NA,NA,NA,NA
"4665","MYT",1983,480.001,NA,NA,NA,151.2291515,NA,NA,NA,NA,NA,NA
"4666","MYT",1984,550.0009,NA,NA,NA,437.48062,NA,NA,NA,NA,NA,NA
"4667","MYT",1985,780.0016,NA,NA,NA,534.8784254,NA,NA,NA,NA,NA,NA
"4668","MYT",1986,800.0015,NA,NA,NA,508.1062171,NA,NA,NA,NA,NA,NA
"4669","MYT",1987,1200.0019,NA,NA,NA,465.1034328,NA,NA,NA,NA,NA,NA
"4670","MYT",1988,1000.0015,NA,NA,NA,448.9663447,NA,NA,NA,NA,NA,NA
"4671","MYT",1989,1100.002,NA,NA,NA,355.9997713,NA,NA,NA,NA,NA,NA
"4672","MYT",1990,1600.0027,NA,NA,NA,326.2828699,NA,NA,NA,NA,NA,NA
"4673","MYT",1991,1400.0023,NA,NA,NA,347.8783364,NA,NA,NA,NA,NA,NA
"4674","MYT",1992,1100.002,NA,NA,NA,397.9289545,NA,NA,NA,NA,NA,NA
"4675","MYT",1993,500.0007,NA,NA,NA,389.5204353,NA,NA,NA,NA,NA,NA
"4676","MYT",1994,600.0009,NA,NA,NA,432.8756431,NA,NA,NA,NA,NA,NA
"4677","MYT",1995,1033.0009,NA,NA,NA,411.8464693,NA,NA,NA,NA,NA,NA
"4678","MYT",1996,1553.0018,NA,NA,NA,354.4805194,NA,NA,NA,NA,NA,NA
"4679","MYT",1997,2867.0042,NA,NA,NA,291.9537584,NA,NA,NA,NA,NA,NA
"4680","MYT",1998,3018.0024,NA,NA,NA,208.9950774,NA,NA,NA,NA,NA,NA
"4681","MYT",1999,3471.0033,NA,NA,NA,343.8705377,NA,NA,NA,NA,NA,NA
"4682","MYT",2000,3048.2033,NA,NA,NA,361.6532352,NA,NA,NA,NA,NA,NA
"4683","MYT",2001,9612.003,NA,NA,NA,296.4758864,NA,NA,NA,NA,NA,NA
"4684","MYT",2002,4756.0034,NA,NA,NA,416.3131026,NA,NA,NA,NA,NA,NA
"4685","MYT",2003,3464.4048,NA,NA,NA,448.0826329,NA,NA,NA,NA,NA,NA
"4686","MYT",2004,2306.2016,NA,NA,NA,443.6800736,NA,NA,NA,NA,NA,NA
"4687","MYT",2005,2196.0014,NA,NA,NA,443.6091303,NA,NA,NA,NA,NA,NA
"4688","MYT",2006,4961.0021,NA,NA,NA,406.9832026,NA,NA,NA,NA,NA,NA
"4689","MYT",2007,11082.0011,NA,NA,NA,288.6454193,NA,NA,NA,NA,NA,NA
"4690","MYT",2008,12087.9999,NA,NA,NA,331.4566839,NA,NA,NA,NA,NA,NA
"4691","MYT",2009,14538.9998,NA,NA,NA,253.7480214,NA,NA,NA,NA,NA,NA
"4692","MYT",2010,20309.1999,NA,NA,NA,212.6144156,NA,NA,NA,NA,NA,NA
"4693","MYT",2011,28572.1961,NA,NA,NA,191.3376317,NA,NA,NA,NA,NA,NA
"4694","MYT",2012,30992.9906,NA,NA,NA,220.1984453,NA,NA,NA,NA,NA,NA
"4695","MYT",2013,27863.9939,NA,NA,NA,291.9541256,NA,NA,NA,NA,NA,NA
"4696","MYT",2014,2000.0027,NA,NA,NA,432.705391,NA,NA,NA,NA,NA,NA
"4697","MYT",2015,2000.0012,NA,NA,NA,400.7162296,NA,NA,NA,NA,NA,NA
"4698","NAM",1976,13293.110201,1324.562021,1324.562021,1324.562021,NA,NA,589643.597967768,0,0.0996427473308961,1,NA
"4699","NAM",1977,3977.9334,2850.285625,2850.285625,2850.285625,NA,NA,948395.08668017,0,0.716524219585979,1,NA
"4700","NAM",1978,15234.110597,3896.566597,3896.566597,3896.566597,NA,NA,1035160.59038095,0,0.25577906712633,1,NA
"4701","NAM",1979,5715.9953,1271.505332,1271.505332,1271.505332,NA,NA,844331.77031829,0,0.222446881997961,1,NA
"4702","NAM",1980,2747.2024998,142.1579998,142.1579998,142.1579998,NA,NA,734702.552908514,0,0.0517464583736908,1,NA
"4703","NAM",1981,14792.98770009,68.50326009,68.50326009,68.50326009,NA,NA,731716.34709326,0,0.00463079274307672,1,NA
"4704","NAM",1982,19272.5741012,105.7989412,105.7989412,105.7989412,NA,NA,679301.50281801,0,0.00548961133289468,1,NA
"4705","NAM",1983,27390.373303,3936.590603,3936.590603,3936.590603,NA,NA,558783.90346288,0,0.143721684967646,1,NA
"4706","NAM",1984,37426.124605,5462.226905,5462.226905,5462.226905,NA,NA,558250.35505648,0,0.14594690106574,1,NA
"4707","NAM",1985,39308.589097,1541.250067,1541.250067,1541.250067,NA,NA,522049.44715108,0,0.039208989750223,1,NA
"4708","NAM",1986,40773.751701,3879.402661,3879.402661,3879.402661,NA,NA,583341.52197842,0,0.0951446089496066,1,NA
"4709","NAM",1987,32310.6161023,460.8615723,460.8615723,460.8615723,NA,NA,566263.4149712,0,0.0142634721306721,1,NA
"4710","NAM",1988,32140.575099,1806.543249,1806.543249,1806.543249,NA,NA,435124.9671629,0,0.0562075583101874,1,NA
"4711","NAM",1989,27270.761503,2770.857123,2770.857123,2770.857123,NA,NA,464679.43216808,0,0.101605418048014,1,NA
"4712","NAM",1990,11145.2072,4744.117761,4744.117761,1704.521598,NA,NA,104583.2978436,3039.596163,0.42566438432836,1,NA
"4713","NAM",1991,2705.9994001,979.9869931,979.9869931,58.6393037,NA,NA,111082.7369,921.3476894,0.362153440634091,1,NA
"4714","NAM",1992,2757.9996002,1232.1600412,1232.1600412,192.3733822,NA,NA,114965.627213,1039.786659,0.44675860036769,1,NA
"4715","NAM",1993,3130.0022996,995.0487456,995.0487456,109.9547184,NA,NA,135672.6769092,885.0940272,0.317906713911093,1,NA
"4716","NAM",1994,4747.0003999,1386.5190449,1386.5190449,170.0095909,NA,NA,78196.64006,1216.509454,0.292083195301439,1,NA
"4717","NAM",1995,6562.9998006,1637.6210566,1637.6210566,124.8762826,NA,NA,81698.08507,1512.744774,0.249523252530083,1,NA
"4718","NAM",1996,5142.6321001,169.6080351,169.6080351,169.6080351,NA,NA,90442.9685,0,0.0329807833418031,1,NA
"4719","NAM",1997,5510.0031998,535.0928298,535.0928298,535.0928298,NA,NA,83310.32678,0,0.0971129798653153,1,NA
"4720","NAM",1998,4333.1815002,953.2565072,953.2565072,953.2565072,NA,NA,105002.609,0,0.219989978992572,1,NA
"4721","NAM",1999,3923.0317999,844.8007329,844.8007329,844.8007329,NA,NA,65642.46549,0,0.215343840170129,1,NA
"4722","NAM",2000,2545.91039996,63.53292696,63.53292696,63.53292696,NA,NA,146195.9543,0,0.0249548950980357,1,NA
"4723","NAM",2001,2027.84780019,47.05952719,47.05952719,47.05952719,NA,NA,87217.78067,0,0.0232066367039926,1,NA
"4724","NAM",2002,2243.900899719,4.467584719,4.467584719,4.467584719,NA,NA,70854.19141,0,0.00199099020797196,1,NA
"4725","NAM",2003,6098.7769,2183.742821,2183.742821,2183.742821,NA,NA,74188.6637,0,0.35806242084376,1,NA
"4726","NAM",2004,10307.2129,7770.250016,7770.250016,7770.250016,NA,NA,54381.13803,0,0.753865287482322,1,NA
"4727","NAM",2005,1868.7212004,32.1866414,32.1866414,32.1866414,NA,NA,45374.91748,0,0.017223886256072,1,NA
"4728","NAM",2006,7901.7533,6590.642975,6590.642975,6590.642975,NA,NA,28480.33214,0,0.834073492904416,1,NA
"4729","NAM",2007,1908.7851996,192.9675276,192.9675276,192.9675276,NA,NA,24129.25943,0,0.10109441735007,1,NA
"4730","NAM",2008,9440.2391,7747.57311,7747.57311,7747.57311,NA,NA,17299.21666,0,0.820696703540062,1,NA
"4731","NAM",2009,12080.001402,10078.30409,10078.30409,10078.30409,NA,NA,28912.82082,0,0.834296599363921,1,NA
"4732","NAM",2010,12401.213196,10134.8745,10134.8745,10134.8745,NA,NA,27136.76328,0,0.81724863042182,1,NA
"4733","NAM",2011,13195.202301,10149.35087,10149.35087,10149.35087,NA,NA,24930.3776,0,0.769169781446309,1,NA
"4734","NAM",2012,14346.375096,10634.43007,10634.43007,10634.43007,NA,NA,24004.19994,0,0.741262513968776,1,NA
"4735","NAM",2013,15769.528604,10866.18554,10866.18554,10866.18554,NA,NA,14225.82026,0,0.689062166211091,1,NA
"4736","NAM",2014,15610.359598,10917.0193,10917.0193,10917.0193,NA,NA,7841.190528,0,0.699344511025786,1,NA
"4737","NAM",2015,40826.533995,36655.60105,36655.60105,36655.60105,NA,NA,10925.55072,0,0.897837691891484,1,NA
"4738","NCL",1976,871.0004,NA,NA,NA,1071.581402,NA,13279.7725209,NA,NA,NA,NA
"4739","NCL",1977,2094.1997,NA,NA,NA,1054.29017,NA,14886.197701,NA,NA,NA,NA
"4740","NCL",1978,1047.0017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4741","NCL",1979,1382.0002,NA,NA,NA,NA,NA,13623.50787,NA,NA,NA,NA
"4742","NCL",1980,2099.2037,NA,NA,NA,1682.019469,NA,16687.90598,NA,NA,NA,NA
"4743","NCL",1981,1723.002,NA,NA,NA,1270.221546,NA,16056.97716,NA,NA,NA,NA
"4744","NCL",1982,2904.0004,NA,NA,NA,1743.406735,NA,15759.53252,NA,NA,NA,NA
"4745","NCL",1983,1250.9658,NA,NA,NA,1764.604508634,NA,18359.22751,NA,NA,NA,NA
"4746","NCL",1984,3288.9577,NA,NA,NA,1815.918444396,NA,19812.65448,NA,NA,NA,NA
"4747","NCL",1985,2595.9606,NA,NA,NA,1704.691267401,NA,14405.11505,NA,NA,NA,NA
"4748","NCL",1986,3950.2008,NA,NA,NA,3835.852397749,NA,25832.57394,NA,NA,NA,NA
"4749","NCL",1987,4738.1763,NA,NA,NA,6562.37391715,NA,25343.58531,NA,NA,NA,NA
"4750","NCL",1988,3459.9671,NA,NA,NA,8791.67912967,NA,40417.45743,NA,NA,NA,NA
"4751","NCL",1989,2933.1877,NA,NA,NA,13113.263015,NA,37706.85008,NA,NA,NA,NA
"4752","NCL",1990,4719.0077,NA,NA,NA,19289.811920159,NA,34517.6357,NA,NA,NA,NA
"4753","NCL",1991,4152.2055,NA,NA,NA,46411.840527065,NA,55070.492066,NA,NA,NA,NA
"4754","NCL",1992,3236.3788,NA,NA,NA,35879.012613701,NA,56373.89835,NA,NA,NA,NA
"4755","NCL",1993,2666.3911,NA,NA,NA,34617.09948593,NA,58152.25829,NA,NA,NA,NA
"4756","NCL",1994,3163.3976,NA,NA,NA,67563.785272498,NA,34032.08337,NA,NA,NA,NA
"4757","NCL",1995,2630.3921,NA,NA,NA,63081.55693597,NA,33350.80492,NA,NA,NA,NA
"4758","NCL",1996,2987.4866,NA,NA,NA,57130.570905434,NA,23216.6294,NA,NA,NA,NA
"4759","NCL",1997,2430.3952,NA,NA,NA,28786.29651572,NA,21012.3804,NA,NA,NA,NA
"4760","NCL",1998,3096.1969,NA,NA,NA,37854.491666833,NA,NA,NA,NA,NA,NA
