"","Fishing_ISO3","Fished_ISO3","Year","Total_fished"
"701","BEL","NLD",1951,8134.156187
"702","BMU","BMU",1951,500.0007
"703","BLZ","BLZ",1951,394.1142521
"704","VGB","VGB",1951,100.0011
"705","MMR","MMR",1951,33000.0033
"706","ERI","ERI",1951,3000.0006
"707","CYM","CYM",1951,0.1997
"708","TWN","TWN",1951,76474.25442
"709","COD","COD",1951,893.5689747
"710","CUB","HighSeas",1951,280.8936834
"711","DNK","HighSeas",1951,15.01473309
"712","DNK","DNK",1951,214780.3156
"713","DNK","GRL",1951,142.2834089
"714","DNK","LVA",1951,1279.714737
"715","DNK","RUS",1951,1038.10585
"716","DNK","MTQ",1951,4.351589425
"717","DNK","SWE",1951,10528.13322
"718","DNK","GBR",1951,12037.55577
"719","DNK","USA",1951,389.683549
"720","DOM","DOM",1951,600.0007
"721","FIN","EST",1951,315.2828841
"722","FIN","FRO",1951,0.412659782
"723","FIN","LTU",1951,57.63205547
"724","FIN","POL",1951,176.929395
"725","FRA","BEL",1951,361.846429
"726","FRA","DNK",1951,17113.02146
"727","FRA","DJI",1951,3.536016353
"728","FRA","PSE",1951,5.063221806
"729","FRA","IRL",1951,11420.43491
"730","FRA","LBR",1951,29.51500733
"731","FRA","LBY",1951,1026.57902
"732","FRA","RUS",1951,4838.391474
"733","FRA","MTQ",1951,654.0493223
"734","FRA","TGO",1951,2.078677663
"735","FRA","GBR",1951,100463.7711
"736","FRA","SRB",1951,18.98471006
"737","DEU","CAN",1951,3577.704526
"738","DEU","ISL",1951,151132.4037
"739","CHN","MAC",1951,172.3520934
"740","COM","COM",1951,935.2022
"741","COK","COK",1951,700.2005
"742","CRI","CRI",1951,499.9986
"743","CUB","CUB",1951,9719.102417
"744","DNK","FRO",1951,0.928977443
"745","DNK","FIN",1951,3842.327318
"746","DNK","LTU",1951,185.3588781
"747","DNK","NLD",1951,6097.309478
"748","DNK","POL",1951,823.2857533
"749","ECU","ECU",1951,7099.9994
"750","GNQ","GNQ",1951,99.9997
"751","FJI","FJI",1951,1999.9991
"752","FIN","DNK",1951,94.98222154
"753","FIN","SWE",1951,1648.989449
"754","FRA","ALB",1951,100.6766123
"755","FRA","DZA",1951,463.6750763
"756","FRA","CMR",1951,10.51088832
"757","FRA","CPV",1951,25.83368036
"758","FRA","BEN",1951,4.46725866
"759","FRA","GAB",1951,35.79228805
"760","FRA","GMB",1951,1.291712807
"761","FRA","DEU",1951,11406.28844
"762","FRA","GLP",1951,28.98333234
"763","FRA","ITA",1951,1880.331384
"764","FRA","CIV",1951,20.50967917
"765","FRA","NOR",1951,42759.59031
"766","FRA","GNB",1951,12.95301262
"767","FRA","UKR",1951,3119.628339
"768","FRA","USA",1951,6087.781745
"769","GUF","GUF",1951,400
"770","PYF","PYF",1951,1500.0008
"771","GMB","HighSeas",1951,33.98125768
"772","DEU","HighSeas",1951,1509.779438
"773","DEU","FRO",1951,1753.813226
"774","DEU","FRA",1951,15957.94889
"775","DEU","GRL",1951,3313.430734
"776","DEU","LVA",1951,1109.488135
"777","DEU","LTU",1951,147.0821872
"778","DEU","POL",1951,487.1785742
"779","GRC","GRC",1951,38000.0025
"780","GUM","HighSeas",1951,0.079805175
"781","GUY","GUY",1951,999.9999
"782","HTI","HTI",1951,2100.1809
"783","HND","HND",1951,499.5168799
"784","HKG","HKG",1951,34299.7711
"785","ISL","ISL",1951,426441.7901
"786","ISL","RUS",1951,0.044155363
"787","ISL","SJM",1951,2006.018335
"788","IRL","FRO",1951,0.991354412
"789","ITA","HighSeas",1951,77.0594516
"790","ITA","BGR",1951,671.5529881
"791","ITA","FRA",1951,1997.230759
"792","ITA","GEO",1951,452.0873007
"793","ITA","GHA",1951,243.4992173
"794","ITA","GIB",1951,13.28650737
"795","ITA","MAR",1951,656.7391416
"796","ITA","SEN",1951,190.8095034
"797","ITA","ESH",1951,378.667932
"798","ITA","TGO",1951,6.644408367
"799","JAM","JAM",1951,5000.0334
"800","JPN","CPV",1951,131.0010519
"801","JPN","CHN",1951,374925.594
"802","JPN","COG",1951,180.4261536
"803","JPN","GAB",1951,481.1848327
"804","JPN","KIR",1951,607.8749004
"805","JPN","GUM",1951,398.4819503
"806","JPN","IDN",1951,11563.96363
"807","JPN","CIV",1951,63.03766635
"808","JPN","MYS",1951,1130.972153
"809","JPN","PHL",1951,5051.989574
"810","JPN","GNB",1951,4199.706979
"811","JPN","TLS",1951,0.056452607
"812","JPN","VNM",1951,26558.16678
"813","JPN","ESP",1951,176.5994024
"814","JPN","THA",1951,765.1805027
"815","DJI","DJI",1951,800.0048
"816","GMB","GMB",1951,1901.673445
"817","DEU","FIN",1951,4230.727622
"818","DEU","DEU",1951,130904.1309
"819","DEU","RUS",1951,27708.59466
"820","DEU","MTQ",1951,23.9029452
"821","DEU","USA",1951,448.8261303
"822","GHA","HighSeas",1951,434.6088948
"823","GHA","GHA",1951,14565.39071
"824","GIB","GIB",1951,0.9998
"825","GRL","HighSeas",1951,593.4311314
"826","GRL","GRL",1951,21906.56757
"827","GTM","GTM",1951,199.9999
"828","HND","HighSeas",1951,0.68282007
"829","ISL","FRO",1951,32.32836423
"830","ISL","GRL",1951,1182.451281
"831","IRQ","IRQ",1951,406.6722225
"832","ITA","ALB",1951,733.8913784
"833","ITA","CYP",1951,674.1232404
"834","ITA","GRC",1951,6693.690263
"835","ITA","CIV",1951,68.55404306
"836","ITA","MLT",1951,799.7354842
"837","ITA","MCO",1951,3.225188081
"838","ITA","STP",1951,71.1492736
"839","ITA","SLE",1951,125.0146377
"840","ITA","ESP",1951,4773.416113
"841","ITA","SYR",1951,128.7396955
"842","ITA","TUN",1951,7230.766481
"843","ITA","UKR",1951,11271.41682
"844","ITA","EGY",1951,3240.441443
"845","JPN","AUS",1951,7780.807603
"846","JPN","KHM",1951,217.8422769
"847","JPN","CAN",1951,19424.21221
"848","JPN","COD",1951,47.48748147
"849","JPN","GNQ",1951,111.8666964
"850","JPN","FJI",1951,470.3186827
"851","JPN","GMB",1951,163.0379244
"852","JPN","GHA",1951,432.6004884
"853","JPN","GIN",1951,2974.564593
"854","JPN","KOR",1951,143439.8434
"855","JPN","MRT",1951,578.5969997
"856","JPN","NRU",1951,405.4341735
"857","JPN","NCL",1951,2238.910845
"858","JPN","PLW",1951,1036.043504
"859","JPN","SEN",1951,559.0587063
"860","JPN","ESH",1951,1367.845929
"861","JPN","TON",1951,39.60890045
"862","JPN","USA",1951,145508.8809
"863","KEN","KEN",1951,2999.9924
"864","KOR","HighSeas",1951,5824.11727
"865","KOR","KOR",1951,258876.2923
"866","KWT","KWT",1951,1000.0017
"867","LBR","LBR",1951,999.9993
"868","MUS","MUS",1951,1999.999
"869","OMN","OMN",1951,30000.0045
"870","NLD","HighSeas",1951,227.4758851
"871","NLD","EST",1951,10.0362169
"872","NLD","FRO",1951,116.2511684
"873","NLD","FRA",1951,129.5271873
"874","NLD","GRL",1951,7.013561688
"875","NLD","ISL",1951,873.8285138
"876","NLD","LTU",1951,1.661802591
"877","NLD","POL",1951,9.074353131
"878","NLD","SWE",1951,55.93116567
"879","NLD","GBR",1951,49535.76644
"880","NIC","HighSeas",1951,25.39712544
"881","NOR","DNK",1951,20404.75043
"882","NOR","SWE",1951,882.8693454
"883","NOR","GBR",1951,95597.12003
"884","MNP","MNP",1951,0.150736691
"885","PAK","PAK",1951,20500.1997
"886","PRT","HighSeas",1951,5830.285824
"887","PRT","BRA",1951,7.084663755
"888","PRT","CAN",1951,85665.03402
"889","BRB","HighSeas",1951,1032.434936
"890","BRB","BRB",1951,1980.565364
"891","BEL","DEU",1951,2773.825955
"892","BEL","IRL",1951,1129.081043
"893","BEL","NOR",1951,4994.469721
"894","BEL","GBR",1951,17539.62085
"895","CPV","CPV",1951,800.001
"896","LKA","LKA",1951,24181.9997
"897","CHN","CHN",1951,1015163.274
"898","TWN","HighSeas",1951,3766.746476
"899","COL","COL",1951,1500.5993
"900","COG","COG",1951,5000.0058
"901","CYP","CYP",1951,399.9986
"902","BEN","BEN",1951,1000.007
"903","DNK","EST",1951,1277.898177
"904","DNK","DEU",1951,9385.252424
"905","DNK","ISL",1951,1370.158661
"906","DNK","SJM",1951,92.26911511
"907","FIN","GRL",1951,7.251684346
"908","FIN","ISL",1951,1109.335763
"909","FIN","LVA",1951,299.6173127
"910","FIN","RUS",1951,152.5007975
"911","FRA","HighSeas",1951,7339.273529
"912","FRA","AGO",1951,4.898815839
"913","FRA","BIH",1951,3.358825227
"914","FRA","BGR",1951,134.9769254
"915","FRA","MYT",1951,1.741211111
"916","FRA","HRV",1951,1178.393391
"917","FRA","CYP",1951,116.219203
"918","FRA","FRO",1951,155.3429671
"919","FRA","FRA",1951,102285.7528
"920","FRA","GIB",1951,1.29843691
"921","FRA","ISR",1951,44.42482963
"922","FRA","LBN",1951,58.17169594
"923","FRA","MDG",1951,51.65884087
"924","FRA","MTQ",1951,11.41436627
"925","FRA","MAR",1951,117.765498
"926","FRA","NGA",1951,33.40123917
"927","FRA","ROU",1951,515.0836741
"928","FRA","SLE",1951,16.62964826
"929","FRA","ESH",1951,40.31310769
"930","FRA","TUN",1951,1748.691356
"931","FRA","TUR",1951,826.6806684
"932","FRA","EGY",1951,760.7304491
"933","GAB","GAB",1951,2399.9999
"934","GMB","ESP",1951,64.34529748
"935","DEU","BEL",1951,371.6033699
"936","DEU","DNK",1951,26955.55058
"937","DEU","EST",1951,1151.476209
"938","DEU","NOR",1951,118055.897
"939","DEU","SWE",1951,6864.101957
"940","DEU","GBR",1951,133475.9068
"941","KIR","KIR",1951,999.9998
"942","GRD","GRD",1951,300.3993
"943","GLP","GLP",1951,1500.0075
"944","GUM","GUM",1951,0.120194825
"945","IDN","IDN",1951,325802.6688
"946","IRN","IRN",1951,16017.001
"947","ISR","ISR",1951,2866.087344
"948","ITA","CMR",1951,111.1637967
"949","ITA","COG",1951,61.75343302
"950","ITA","COD",1951,24.57545402
"951","ITA","BEN",1951,18.53575008
"952","ITA","GNQ",1951,88.37844466
"953","ITA","GIN",1951,947.5235421
"954","ITA","LBR",1951,98.88555862
"955","ITA","MRT",1951,217.8415663
"956","ITA","GNB",1951,1247.540029
"957","CIV","CIV",1951,14551.9641
"958","JPN","HighSeas",1951,47318.29357
"959","JPN","BRN",1951,33.4208528
"960","JPN","TWN",1951,37389.85193
"961","JPN","JPN",1951,2146922.541
"962","JPN","PRK",1951,16201.03636
"963","JPN","MAC",1951,869.7289234
"964","DEU","NLD",1951,22888.3235
"965","DEU","SJM",1951,4206.035484
"966","GIN","GIN",1951,899.9999
"967","ISL","NOR",1951,269.3657446
"968","IND","IND",1951,539904.1954
"969","IRQ","HighSeas",1951,93.3266775
"970","IRL","HighSeas",1951,1.394272102
"971","IRL","FRA",1951,104.5980106
"972","IRL","IRL",1951,9272.261027
"973","IRL","GBR",1951,1778.756036
"974","ISR","PSE",1951,34.11965636
"975","ITA","DZA",1951,2403.028377
"976","ITA","BIH",1951,22.96648034
"977","ITA","CPV",1951,204.6819368
"978","ITA","HRV",1951,4711.591139
"979","ITA","GAB",1951,211.2982058
"980","ITA","GMB",1951,51.81291131
"981","ITA","PSE",1951,37.93467434
"982","ITA","ISR",1951,262.3123964
"983","ITA","ITA",1951,112428.8011
"984","ITA","LBN",1951,262.6372234
"985","ITA","LBY",1951,5218.517604
"986","ITA","NGA",1951,378.5795496
"987","ITA","ROU",1951,2097.954411
"988","ITA","TUR",1951,4156.639537
"989","ITA","SRB",1951,111.2891164
"990","JPN","SLB",1951,2558.696831
"991","JPN","CMR",1951,248.5372169
"992","JPN","BEN",1951,13.24867749
"993","JPN","HKG",1951,739.5736036
"994","JPN","LBR",1951,122.2870892
"995","JPN","MNP",1951,1980.938728
"996","JPN","MHL",1951,1950.596079
"997","JPN","RUS",1951,284429.265
"998","JPN","SGP",1951,3.231672092
"999","JPN","TUV",1951,206.1729702
"1000","JPN","USA",1951,11872.28371
"1001","PRK","PRK",1951,93999.9568
"1002","LBN","LBN",1951,1500.0021
"1003","LBY","LBY",1951,2199.9996
"1004","MAC","MAC",1951,4499.9766
"1005","MYS","SGP",1951,43.22853857
"1006","MLT","MLT",1951,800.3997
"1007","MRT","MRT",1951,3000.0003
"1008","MAR","ESH",1951,6678.638828
"1009","NLD","BEL",1951,197.6202965
"1010","NLD","FIN",1951,21.48599072
"1011","NLD","DEU",1951,5484.83107
"1012","ABW","ABW",1951,0.2001
"1013","NZL","NZL",1951,33270.16406
"1014","NIC","NIC",1951,874.6028746
"1015","NOR","ISL",1951,28031.47585
"1016","NOR","NOR",1951,1580866.087
"1017","NOR","SJM",1951,3833.668266
"1018","MNP","HighSeas",1951,0.049363309
"1019","PLW","PLW",1951,300.0001
"1020","PAN","HighSeas",1951,49.90431718
"1021","PAN","PAN",1951,950.0970828
"1022","PCN","PCN",1951,0.1924
"1023","PRT","AGO",1951,149.0863577
"1024","PRT","CMR",1951,388.6367701
"1025","PRT","LBR",1951,922.4713317
"1026","PRT","MAR",1951,1748.968784
"1027","PRT","MTQ",1951,579.2866926
"1028","PRT","STP",1951,145.0314978
"1029","PRT","SLE",1951,568.0289171
"1030","PRT","TGO",1951,66.80393341
"1031","RUS","HighSeas",1951,4043.892552
"1032","RUS","DZA",1951,8703.602265
"1033","RUS","TWN",1951,1117.041083
"1034","RUS","FRA",1951,6011.648171
"1035","RUS","PSE",1951,23.0194631
"1036","RUS","ISR",1951,190.3427712
"1037","RUS","JPN",1951,15122.40922
"1038","JPN","WLF",1951,25.13030803
"1039","MEX","HighSeas",1951,222.7684153
"1040","MSR","MSR",1951,49.9987
"1041","NRU","NRU",1951,0.2
"1042","NLD","DNK",1951,8851.205042
"1043","NLD","NLD",1951,107775.1146
"1044","NLD","NOR",1951,23614.66249
"1045","NCL","NCL",1951,400.2003
"1046","NOR","HighSeas",1951,2516.16489
"1047","NOR","NLD",1951,12615.24151
"1048","MHL","MHL",1951,0.2001
"1049","PHL","HighSeas",1951,12856.17653
"1050","PRT","GNQ",1951,572.2527669
"1051","PRT","NGA",1951,1259.354285
"1052","REU","REU",1951,661.4895695
"1053","RUS","BIH",1951,55.43121623
"1054","RUS","HRV",1951,6090.702268
"1055","RUS","HKG",1951,15.17252409
"1056","RUS","KOR",1951,11136.0174
"1057","RUS","MNP",1951,50.3399711
"1058","RUS","RUS",1951,638037.8154
"1059","RUS","SRB",1951,174.6655878
"1060","SHN","HighSeas",1951,58.93586114
"1061","LCA","LCA",1951,300.001
"1062","MTQ","MTQ",1951,2500.0016
"1063","VCT","VCT",1951,224.8249341
"1064","SYC","SYC",1951,999.9994
"1065","VNM","VNM",1951,50000
"1066","ZAF","NAM",1951,59434.40252
"1067","ESP","BGR",1951,634.8624968
"1068","ESP","CYP",1951,523.446883
"1069","ESP","GIB",1951,8.613169177
"1070","ESP","ISR",1951,207.9739192
"1071","ESP","LBN",1951,159.0864874
"1072","ESP","MCO",1951,1.257282765
"1073","ESP","MAR",1951,1213.789289
"1074","ESP","ROU",1951,1300.778976
"1075","ESP","SEN",1951,721.8539078
"1076","ESP","ESH",1951,1526.006426
"1077","ESP","TGO",1951,27.83963999
"1078","ESP","TUN",1951,4487.089792
"1079","ESP","TUR",1951,2535.539172
"1080","ESP","EGY",1951,2119.224258
"1081","SUR","SUR",1951,1000.0001
"1082","SWE","FIN",1951,3086.996115
"1083","SYR","SYR",1951,500.0061
"1084","TKL","TKL",1951,0.2
"1085","TUV","TUV",1951,0.2001
"1086","GBR","GRL",1951,23975.26619
"1087","USA","HighSeas",1951,85205.39091
"1088","USA","ASM",1951,1066.077609
"1089","USA","GRL",1951,28347.08287
"1090","YEM","YEM",1951,25000.0015
"1091","ASM","ASM",1952,0.158020739
"1092","AGO","HighSeas",1952,7344.333031
"1093","ARG","ARG",1952,67301.1815
"1094","BHS","BHS",1952,695.2853867
"1095","BEL","DNK",1952,2569.166242
"1096","BEL","DEU",1952,2415.964536
"1097","BEL","NOR",1952,5363.962149
"1098","BEL","GBR",1952,20425.86536
"1099","BRA","HighSeas",1952,1348.549085
"1100","BRA","BRA",1952,137153.6341
"1101","CPV","CPV",1952,1000.0012
"1102","LKA","LKA",1952,24831.0007
"1103","CHN","CHN",1952,1261013.698
"1104","TWN","HighSeas",1952,6117.280288
"1105","COL","COL",1952,1500.6001
"1106","COG","COG",1952,5000.0059
"1107","CYP","CYP",1952,399.999
"1108","BEN","BEN",1952,1000.0069
"1109","DNK","CAN",1952,11341.94643
"1110","DNK","EST",1952,1452.535378
"1111","PRT","CPV",1951,692.7275684
"1112","PRT","COG",1951,208.4019276
"1113","PRT","COD",1951,21.5671144
"1114","PRT","GHA",1951,884.1782984
"1115","PRT","GRL",1951,20082.55779
"1116","PRT","GIN",1951,849.3169535
"1117","PRT","MRT",1951,857.8775327
"1118","PRT","PRT",1951,121223.8755
"1119","PRT","SEN",1951,686.8751925
"1120","QAT","QAT",1951,400
"1121","REU","HighSeas",1951,337.8283305
"1122","RUS","CHN",1951,23381.10554
"1123","RUS","CYP",1951,534.5100292
"1124","RUS","GRC",1951,19654.47083
"1125","RUS","MLT",1951,1881.363001
"1126","RUS","MAR",1951,1830.172537
"1127","RUS","ESP",1951,14811.6247
"1128","RUS","SYR",1951,114.3341118
"1129","RUS","TUN",1951,13395.50774
"1130","RUS","UKR",1951,31784.57353
"1131","RUS","EGY",1951,3488.525491
"1132","KNA","KNA",1951,300.004
"1133","VCT","HighSeas",1951,75.17656592
"1134","SAU","SAU",1951,2992.100107
"1135","SEN","HighSeas",1951,322.9816166
"1136","SEN","SEN",1951,12677.41838
"1137","SGP","SGP",1951,3799.9922
"1138","SOM","SOM",1951,6000.0032
"1139","ESP","HighSeas",1951,3968.298803
"1140","ESP","CPV",1951,801.2588501
"1141","ESP","HRV",1951,3143.993701
"1142","ESP","FRA",1951,40333.21927
"1143","ESP","GAB",1951,794.2281494
"1144","ESP","PSE",1951,39.90461065
"1145","ESP","GRL",1951,10163.8047
"1146","ESP","ITA",1951,7864.965841
"1147","ESP","LBY",1951,4321.111719
"1148","ESP","NGA",1951,1397.903821
"1149","ESP","RUS",1951,4246.599331
"1150","ESP","MTQ",1951,305.1368435
"1151","ESP","GBR",1951,42.30066713
"1152","ESP","USA",1951,3030.010577
"1153","ESP","SRB",1951,109.2210171
"1154","SDN","SDN",1951,499.9994
"1155","SWE","ISL",1951,2352.665049
"1156","SWE","NLD",1951,3405.923617
"1157","TGO","TGO",1951,1900.0003
"1158","TTO","TTO",1951,1000
"1159","TUN","TUN",1951,15260.4039
"1160","GBR","NLD",1951,10960.53179
"1161","GBR","NOR",1951,76473.59604
"1162","USA","PRI",1951,291.2490764
"1163","USA","USA",1951,137678.7088
"1164","VEN","VEN",1951,64000.3976
"1165","ASM","HighSeas",1952,0.042079261
"1166","AGO","AGO",1952,146455.9258
"1167","AUS","HighSeas",1952,434.1050984
"1168","AUS","NFK",1952,261.1894696
"1169","BHR","BHR",1952,900
"1170","BRB","HighSeas",1952,2118.872862
"1171","BEL","BEL",1952,2195.131006
"1172","BEL","IRL",1952,1521.562367
"1173","BRN","BRN",1952,699.9997
"1174","BGR","BGR",1952,3900.0063
"1175","KHM","KHM",1952,3899.9994
"1176","CMR","CMR",1952,12000.2014
"1177","CAN","HighSeas",1952,30443.29519
"1178","CAN","CAN",1952,757745.3322
"1179","CHL","HighSeas",1952,7433.475483
"1180","CHN","HKG",1952,225.6928388
"1181","MYT","MYT",1952,0.2002
"1182","JPN","MAR",1951,375.0703904
"1183","JPN","NGA",1951,782.7512727
"1184","JPN","FSM",1951,4970.365241
"1185","JPN","PNG",1951,4544.488625
"1186","JPN","STP",1951,41.78758125
"1187","JPN","SLE",1951,413.2970174
"1188","JPN","TGO",1951,6.073862721
"1189","JOR","JOR",1951,100.0229
"1190","MDG","MDG",1951,2500.0001
"1191","MYS","MYS",1951,132863.9256
"1192","MDV","MDV",1951,12000.1977
"1193","MTQ","MTQ",1951,2100.4145
"1194","MEX","MEX",1951,89777.23568
"1195","MAR","MAR",1951,93321.76677
"1196","MOZ","MOZ",1951,8199.9999
"1197","NLD","LVA",1951,10.54590203
"1198","NLD","RUS",1951,577.8280759
"1199","NLD","SJM",1951,42.350289
"1200","ANT","ANT",1951,399.9986
"1201","VUT","VUT",1951,500.2012
"1202","NZL","HighSeas",1951,30.34735561
"1203","NZL","COK",1951,0.081086238
"1204","NGA","NGA",1951,21999.9987
"1205","NIU","NIU",1951,0.2
"1206","NOR","DEU",1951,9506.193243
"1207","NOR","RUS",1951,39789.38468
"1208","FSM","FSM",1951,0.1997
"1209","PNG","PNG",1951,6000.4001
"1210","PER","PER",1951,97100.397
"1211","PHL","PHL",1951,222510.8251
"1212","PRT","BEN",1951,135.5668455
"1213","PRT","GAB",1951,1076.415741
"1214","PRT","GMB",1951,75.49764204
"1215","PRT","CIV",1951,633.9271446
"1216","PRT","GNB",1951,598.9877619
"1217","PRT","ESP",1951,7185.904006
"1218","PRT","ESH",1951,1275.852744
"1219","PRT","GBR",1951,2.489705254
"1220","PRT","USA",1951,5192.839576
"1221","GNB","GNB",1951,300.0004
"1222","PRI","PRI",1951,2500.0016
"1223","ROU","ROU",1951,4249.9955
"1224","RUS","ALB",1951,1116.337265
"1225","RUS","BGR",1951,3605.363808
"1226","RUS","GEO",1951,2799.349865
"1227","RUS","GIB",1951,55.80903473
"1228","RUS","ITA",1951,29165.34789
"1229","RUS","MCO",1951,15.46311448
"1230","SHN","SHN",1951,341.2654389
"1231","SAU","HighSeas",1951,7.901193256
"1232","SLE","SLE",1951,4999.9999
"1233","ZAF","ZAF",1951,387544.0079
"1234","ESP","DZA",1951,1009.424389
"1235","ESP","BIH",1951,21.06552487
"1236","ESP","CMR",1951,412.1555957
"1237","ESP","COG",1951,236.1801743
"1238","ESP","BEN",1951,74.81863509
"1239","ESP","GNQ",1951,349.1120192
"1240","ESP","GMB",1951,191.6199954
"1241","ESP","CIV",1951,275.3597684
"1242","ESP","LBR",1951,392.6389858
"1243","ESP","PRT",1951,8834.368174
"1244","ESP","GNB",1951,4606.941733
"1245","SWE","DEU",1951,2797.139904
"1246","THA","THA",1951,127299.9987
"1247","ARE","ARE",1951,12000.002
"1248","TUR","TUR",1951,85999.9956
"1249","TCA","TCA",1951,950.0002
"1250","EGY","HighSeas",1951,312.2451656
"1251","EGY","EGY",1951,22087.94583
"1252","GBR","BEL",1951,339.8426424
"1253","GBR","DEU",1951,3874.347131
"1254","GBR","ISL",1951,168064.6198
"1255","DNK","DEU",1952,15679.52549
"1256","DNK","ISL",1952,635.2536539
"1257","DNK","MTQ",1952,13.0015058
"1258","DNK","SJM",1952,52.17317439
"1259","FRO","HighSeas",1952,764.7218043
"1260","FRO","FRO",1952,14680.26059
"1261","FRO","GRL",1952,2994.959959
"1262","FLK","HighSeas",1952,0.001714392
"1263","FIN","GRL",1952,2.441032315
"1264","FIN","LVA",1952,555.7239666
"1265","FIN","RUS",1952,263.9932797
"1266","FRA","AGO",1952,3.919053651
"1267","FRA","BGR",1952,113.4125891
"1268","FRA","MYT",1952,2.62419409
"1269","FRA","CYP",1952,105.1553278
"1270","FRA","FRO",1952,186.101882
"1271","FRA","FRA",1952,106724.5405
"1272","FRA","GIB",1952,1.351628167
"1273","FRA","GRL",1952,24476.69029
"1274","FRA","ISR",1952,37.67173404
"1275","FRA","LBN",1952,44.1338751
"1276","FRA","MDG",1952,77.8554787
"1277","FRA","MTQ",1952,11.41434344
"1278","FRA","MCO",1952,0.318345679
"1279","FRA","MAR",1952,101.4427593
"1280","FRA","NGA",1952,26.72099801
"1281","FRA","ROU",1952,384.0830822
"1282","FRA","SLE",1952,13.30372193
"1283","FRA","ESH",1952,32.25049421
"1284","FRA","TGO",1952,1.662942546
"1285","FRA","TUN",1952,1307.484638
"1286","FRA","TUR",1952,654.9783667
"1287","FRA","EGY",1952,589.8337048
